id,affinity
1g74,6.52
1msn,9.09
3f3c,6.02
1ppi,5.01
4a6b,8.38
3d1x,8.66
6o5x,7.66
6pu3,5.23
3e5a,8.23
2hb3,11.35
1oxr,5.19
6e7r,6.83
4e5w,7.66
4rlu,4.82
3zyf,4.85
2v25,5.72
3d6q,3.76
6r18,4.92
2vh6,9.7
6jdi,5.11
6oe0,8.92
3mfv,2.52
4azi,7.45
4lkq,3.35
2yki,9.46
1nz7,7.12
5ia2,7.72
5wex,7.18
3zcl,8.0
4f6w,7.52
4gbd,11.32
4en4,5.52
6ex1,7.31
4w9k,6.54
6pgb,4.6
3ozt,4.13
1ony,6.77
1iy7,6.19
3t1m,3.04
5dqf,3.6
3ppp,5.22
2j7d,7.13
1o3l,6.54
1wuq,8.27
6d5h,6.92
4kz4,4.15
1fki,7.0
1drj,7.4
6aox,4.82
1e1x,5.89
4ibd,3.67
5nau,7.52
4lm1,3.23
5i7y,7.28
2cbv,5.48
2qwb,2.74
4p6x,7.04
4wiv,6.26
1b6l,8.3
6j9w,5.13
3k5x,6.41
1v0l,7.55
5n0d,8.48
1lyx,4.54
5g61,6.4
6o5g,5.7
2pbw,8.25
3ckz,8.72
4g95,7.61
4f9w,6.94
6dyu,10.26
5cs6,3.2
4dff,7.46
5nya,6.38
2zdl,6.4
3c89,6.07
4o05,7.43
1jn4,4.95
1jgl,8.7
6cjv,5.66
6ays,9.19
1gvw,6.96
1dar,4.96
5jfu,8.07
3s73,8.7
1jao,5.92
5ya5,6.72
5kcb,6.0
3n76,6.85
3ivx,5.74
1gjc,6.35
2bq7,7.05
6ppy,4.44
3h1x,5.89
3zbx,8.22
4gqp,9.6
4ts1,4.94
2x91,6.74
1ai7,4.09
6iiu,7.96
1v16,3.87
2y5h,5.79
2qi0,7.38
1v2k,6.19
3i25,8.51
5ja0,5.22
4de1,5.96
6r9x,2.96
2fw6,2.92
2v2h,3.77
3el4,7.17
4r75,7.24
5alb,10.71
5hu9,7.62
4lm4,3.04
4lzr,4.7
5wbo,4.21
3hkn,5.35
5er1,6.02
3ttp,9.12
1b3g,6.7
6hgf,5.02
4zl4,7.86
5dlx,5.7
5ota,5.74
4pvy,6.71
4d1j,6.31
3d9z,8.7
1t32,7.42
3pd9,6.22
4rux,7.92
3bva,6.52
4ymg,4.68
4aj4,3.89
3bbb,7.0
3kdc,9.28
4cp7,8.11
4oag,6.3
4nxu,5.54
5l9o,5.4
3rlq,7.4
6qe0,4.6
1c86,4.7
3qwc,4.26
5er4,2.76
6c9s,7.32
2v00,3.66
4m0r,5.21
2x09,3.76
1fzo,7.89
6e6m,5.75
5nvv,6.7
2fqt,6.14
6g25,3.52
4dv8,9.24
4abd,4.4
1k1n,6.82
4z83,7.4
5y94,6.79
5v0n,7.17
3gtc,2.35
5jt9,6.63
4p58,4.6
5dgw,11.05
1b52,7.12
3mmf,7.43
6r13,4.7
4jia,9.22
4g5f,3.05
6e4a,7.36
4y2q,2.92
2jh6,7.77
1kjr,6.06
3m3z,5.73
2ce9,6.03
4ibg,3.97
1uvt,7.64
5f74,5.12
3oku,6.36
2g5u,8.49
3jvr,5.72
1xug,7.05
2vba,4.6
4bt5,2.76
4q8y,2.64
3r5t,8.58
2wyf,4.43
5fl6,7.36
6mja,7.85
6gjn,6.22
1qbt,10.62
5eng,5.85
4dsu,2.82
3mhm,7.0
3sus,4.15
3jzh,3.4
2ewb,6.1
5egu,5.85
3ms9,5.22
5ouh,5.67
6i8y,6.74
1nh0,9.74
6jay,5.7
4ij1,5.4
4u6w,4.21
6mh1,5.92
3vfb,9.04
5btx,3.55
3ozj,5.11
4w9l,5.02
5znc,7.52
3zyu,7.0
1n4h,6.55
5g4o,4.43
2f94,6.71
6hh3,6.24
6fnr,5.59
2wtv,8.74
6hk4,8.55
2c3i,7.6
3t70,6.3
2zjw,7.7
3isj,3.68
6g35,7.76
3sk2,3.61
6fng,7.14
4ih7,5.24
4djp,10.55
6u6w,5.33
6g3q,7.24
5jsj,5.4
6fcj,7.15
6csr,6.84
1amk,4.3
4ayq,7.33
2c3l,5.07
5anu,9.4
1str,4.77
5os5,3.39
4bah,8.7
5wlo,10.82
5hrx,5.29
2bpy,7.4
5orv,2.89
5lvl,5.9
1ajv,7.72
6n3x,5.09
4gny,4.22
4unp,3.23
5i2e,6.64
6jaw,5.66
3l3l,7.48
2qwd,4.85
3hmo,7.52
2rke,4.08
6gzd,8.01
1h0a,5.44
5cqu,6.54
4y59,5.24
4kp5,6.08
3st5,11.3
3oe4,7.47
3zt2,2.84
3mhc,7.96
6dai,4.07
2xdl,3.1
4oc3,8.28
1b55,7.4
2vkm,8.74
1okl,6.03
6hrq,7.09
4cg8,6.96
6bhv,5.23
4myd,4.55
1q8w,5.24
1r0p,8.0
4jpx,5.15
6ql1,6.48
1pxn,7.15
4ffs,10.44
4gu9,4.37
4tkj,6.04
4j22,7.74
1bcd,8.7
2p53,7.46
4rfr,6.54
4hla,10.8
6eq8,8.0
1v2n,5.9
4i7l,3.99
6dyz,9.2
4tte,3.69
3kyq,4.22
3czv,7.8
6glb,6.89
6h33,9.22
3rr4,4.55
4mul,6.21
3kmc,6.4
6e22,8.89
6ma4,7.35
3pcn,3.66
2xxr,6.55
3u6h,9.0
6ced,5.82
2wzm,5.22
6np2,6.8
6eq2,5.89
6ayq,8.19
1lnm,8.7
5hi7,7.85
2xht,5.96
1sh9,6.03
1xjd,9.48
4ara,6.05
3i7e,10.85
5aan,4.15
5ufs,8.49
4yrd,4.57
1a1e,6.0
2fqw,6.68
5yjm,7.68
4db7,6.56
4nbn,4.36
4fm8,5.97
1e5j,4.0
1fhd,6.82
4kwf,4.82
3qbc,4.97
3l3n,8.18
2c92,5.68
5g2b,7.0
3pcf,6.05
4elh,8.09
5vb6,6.37
5oh4,4.55
5eh8,3.1
3hek,8.27
6eya,7.48
4azc,5.86
2r9w,5.1
5aoj,4.68
6eqp,5.96
3d8w,8.15
6ne5,10.52
6ce6,5.1
1mai,6.68
5z66,6.69
3p8z,6.09
4ymb,6.21
1qb9,7.44
1eb2,6.01
2oi0,7.55
2wjg,7.1
3q44,6.31
3ove,6.57
4zwz,8.7
5ct2,2.92
3qkd,8.38
4hzm,4.63
1k21,8.38
6d18,5.85
3fvl,6.07
5kad,4.43
1uwu,5.98
5fe6,2.16
3oyq,7.99
1c5n,4.7
2x2r,7.12
3fqe,8.3
3mxe,10.01
4ysl,5.8
6mnc,5.8
4oc1,6.6
4rj8,7.77
1uwf,6.82
4w9f,5.49
4x50,7.75
3w9r,6.18
2wr8,5.44
3tay,3.38
2i3i,7.3
5lif,5.87
3hig,7.89
3gy7,4.52
1fo0,5.59
5hbs,7.73
5otc,4.71
1t31,8.64
3gss,5.82
2v77,5.06
5ftg,6.15
3mam,4.12
4rlw,4.87
3c8a,6.18
1m48,5.09
4zow,4.12
1mrn,4.52
1bwb,8.42
2hxm,5.22
6f92,6.4
5j86,8.26
6i66,6.74
1hfs,8.7
1np0,3.57
4l9i,4.89
6b1k,6.67
5fpk,3.55
6k04,8.04
1ecq,3.0
4yho,10.74
3l4y,7.0
3gv9,2.12
3s8n,6.21
4tkb,5.59
4k0y,7.82
2w4x,4.85
4i8n,4.46
1nhu,5.66
4ytc,7.89
3b3w,4.19
4de2,4.12
6arn,5.19
2j7b,6.62
6eiz,6.22
5tb6,5.82
5g5v,6.7
4ufh,6.42
1dif,10.66
1f0u,7.16
3a1e,2.66
2i4z,5.7
2nn1,5.82
6ssy,3.19
2gj5,8.32
5vc3,7.11
3gjw,8.3
4wa9,8.42
6qqu,5.3
3iw6,5.48
1qbs,9.47
6ml9,5.3
3vhc,8.89
4ryd,11.26
3e3c,5.62
1xk5,6.0
6dif,10.72
4rn4,6.94
5dnu,4.11
1g46,8.8
3c8b,6.1
3lpk,9.1
1v11,3.98
1lbf,7.85
3hzm,5.52
3d7k,4.6
1azm,6.1
3zsy,3.23
5od1,5.96
4x6m,8.24
3prs,7.82
5lyr,7.89
6fo5,6.72
1l83,3.4
2p4y,9.0
3owj,6.07
3ml2,8.05
1r1h,8.92
6mj4,7.72
3zi0,7.4
3rdo,9.85
2vwm,7.03
1g32,6.11
6dgl,5.52
6j1l,6.42
2j7f,6.35
2nnd,6.06
3g3r,6.48
3cdb,7.02
1zs0,6.15
2oi2,6.3
5f1r,6.0
3k1j,6.4
1b6j,7.92
1mfd,5.31
4igt,7.89
3ipu,7.32
3pgu,6.7
6d1k,3.13
6qau,7.48
4jal,4.6
3f34,3.16
6fa4,7.29
2rcb,6.79
4qgi,3.9
6mh7,5.74
4kz7,2.49
3uri,9.0
2fzc,2.7
5lne,4.76
2csn,4.41
1hmr,6.55
1odj,4.1
2ydw,7.34
3hvi,8.3
2qwf,5.67
4wkb,11.57
1dmp,9.55
1hvi,10.92
1k4g,5.85
4djr,11.52
5ia4,7.28
4uyf,7.6
5f1x,6.11
2ces,7.25
1kdk,9.05
188l,3.33
5g46,2.6
3iob,3.42
4dkp,5.72
4jfs,5.27
1i5r,8.52
4ish,8.72
5am6,6.73
3gcs,7.25
5umx,5.96
6efj,3.32
5u0w,4.24
5os4,2.78
4k7i,2.82
1kzn,8.92
5bwc,7.21
5ko1,6.64
3pe1,9.65
3bqc,5.73
3fj7,3.71
2cgr,7.28
1syh,6.41
4nra,4.19
5i8g,7.52
5vgy,4.18
5oss,4.55
5mme,5.85
1stc,8.1
3acl,6.22
3x00,9.08
6mqc,8.28
3ryj,7.8
5bs4,11.0
1ndw,5.23
6p86,4.7
2pwc,6.57
4eu0,6.4
3bxg,4.96
4ht2,6.54
4xk9,9.07
3tmk,6.87
1wc1,4.0
6ecz,6.57
4oct,5.05
4b3b,3.6
4ymh,6.46
4ibk,4.3
5m7u,8.1
5jgi,4.3
5cas,8.85
1n4k,10.05
3w07,3.38
5fsy,5.89
1pzp,3.31
6i18,4.07
3lzz,3.84
1bnq,9.49
2afw,4.77
966c,7.64
1uz4,3.4
1fzk,8.4
2o4k,10.46
3nkk,4.7
1wm1,6.3
3zln,8.47
4ih3,4.82
6d1b,3.91
5evb,5.0
4ocq,4.61
2rkd,2.72
1txr,7.74
5u28,7.17
4io4,4.61
5meh,6.32
4gql,9.59
3f78,3.1
6qr1,5.07
1s19,9.51
3fvk,8.82
5fl4,7.0
5mrm,5.03
4zx3,7.19
2ojj,8.7
6qqv,4.92
1n1m,5.7
2bvd,6.0
1g30,6.85
2uwl,8.4
2isw,7.43
4de0,5.89
6nwk,7.7
5hrv,5.29
4b76,4.54
6hk3,7.5
4cg9,6.21
6ueg,4.71
6nco,4.52
6ey9,5.91
5cbs,5.41
4av4,7.03
4u70,5.02
3qaa,11.54
4e4l,8.77
1laf,7.85
2qbu,6.19
4qb3,5.47
6n7b,9.22
5o9p,5.09
3m6r,7.49
5oa6,5.51
6q60,5.71
5kr1,9.49
1o5e,5.74
6exs,3.44
4q9o,5.77
4x5p,8.21
5ost,4.56
2j7g,7.0
1k1j,7.55
4cwo,5.21
3zll,6.4
5w1e,5.24
6gxb,7.46
5cc2,4.1
3ttm,8.52
4da5,6.44
1xh9,7.77
4hpi,4.85
4n07,6.46
3zk6,6.34
3vhd,9.28
3l3m,8.22
4z93,7.35
4k55,5.51
6hgi,6.22
3ffg,9.08
5sz6,7.0
3kiv,4.7
5llo,9.4
4i7p,3.5
5km9,4.25
2i0a,11.4
3i9g,8.96
2bes,4.24
2vk2,6.89
6iou,3.73
6j7e,5.04
4r5b,6.73
5cj6,8.69
6css,7.6
1cbx,6.35
4kni,7.78
3lxk,9.8
5uoo,8.85
4u5o,2.42
1qhc,7.57
3su4,6.26
5nyh,7.73
3qlm,6.37
2za0,6.64
2weq,5.9
5ula,7.11
1hos,8.55
6jaq,3.95
1f5l,5.28
2ya6,5.7
6ggf,5.39
4dhl,4.48
4nxv,5.42
1fcz,9.22
1u0g,6.15
3ekp,8.89
3c2u,2.9
3gcu,6.78
4zme,4.3
5n25,7.78
6q4g,4.3
4w9c,4.65
4ehz,8.0
5yhe,6.69
5z7b,4.89
3bxf,5.54
6pvv,5.85
2pow,7.2
4z2b,7.76
1i1e,5.03
6dz3,8.89
4m2r,8.49
4r73,7.64
4mr3,5.94
1hpv,9.22
5n93,8.66
3e92,8.0
1nl9,5.96
6eq5,4.74
4gu6,7.36
5dey,8.43
4ibf,4.43
4or4,4.57
3iww,7.96
4zo5,9.82
1nf8,7.82
6d3q,8.47
1zoe,7.4
5f0f,6.0
2ojg,5.64
1q8u,5.96
4elg,8.16
2wec,3.96
3m8u,4.89
6cks,7.82
2zn7,7.89
3qxv,8.4
4o3c,2.59
2fvd,8.52
5nxo,8.31
5m28,4.32
4g0p,3.01
3s43,8.6
6eyb,5.37
4q9y,5.68
3pb9,6.58
2web,5.12
5e74,4.41
5d47,7.0
5hva,7.07
2zgx,6.74
6fe0,6.48
4dew,7.0
1fh8,6.89
3nyd,3.48
5chk,5.39
5cp9,3.51
5y8y,7.09
5om3,4.1
2vvn,7.3
1uv6,5.12
2bmk,5.62
1ec2,10.0
1dhj,6.55
2tmn,5.89
3aqt,6.72
4x5z,7.63
4css,8.46
3wtn,7.04
1ivp,7.52
5cxa,8.05
3dx4,7.12
6aqs,7.55
4hdb,8.05
4xmr,4.07
6mjf,5.16
6ghj,2.16
4q1y,10.35
3u5l,6.19
3o75,6.68
4cwr,8.3
3mfw,3.52
4h81,5.12
4io6,4.82
3ewj,6.84
1oau,7.7
1rtf,3.04
5ijr,3.2
3ewc,7.7
3m1k,5.39
3vdb,2.52
1qkb,7.35
4aji,3.55
2wc4,5.29
4clj,9.15
2pqb,7.2
3m5e,7.37
4pfu,6.17
4rpn,6.96
5zyg,5.21
4xiq,7.07
3eb1,4.79
6gdy,5.46
1b8y,7.85
2xde,5.47
2zxd,5.22
1f0r,7.66
5otr,4.92
1w7g,5.1
5e28,7.91
4umc,3.44
6e7t,6.89
6eux,5.92
5d21,8.38
1b46,5.28
1kav,5.82
4ago,4.81
6pg8,3.85
1h6h,5.3
5gmn,4.73
5lsh,3.39
4dkq,6.6
4e6q,8.36
2vw2,3.3
3daz,7.93
6pgc,5.35
3o9p,6.52
2e7f,6.1
5vd1,6.0
6p3t,7.32
5k8s,8.22
2yel,7.28
2p3c,7.62
4cig,3.67
3lxe,6.6
4w9i,5.96
4qjw,7.8
2j7h,7.19
5ji8,4.63
5exn,7.64
1jeu,6.82
6rot,6.32
1fkf,9.4
4qem,7.8
4az6,9.1
4loo,8.15
4nj9,6.97
6dz0,9.03
6qi7,6.46
5ewa,4.82
5umy,6.97
6mlg,5.05
6cvv,4.12
2fdp,7.59
3zj6,6.66
3rux,9.28
5fho,6.67
2f7i,7.1
1swg,7.36
6i12,5.57
3ozs,5.33
4e7r,7.7
5jhb,6.06
3t01,4.48
4abg,3.57
3tu7,8.09
5u0e,5.11
1w4q,5.26
4uc5,5.48
4baq,9.01
6fs0,9.77
3b1m,8.48
1gyy,3.64
5n9r,5.59
1o33,5.74
2fqo,6.43
6e9a,11.92
1rpf,3.99
1lkk,6.85
1k4h,5.11
4dmw,4.94
4x24,9.78
6ma3,8.3
4f1l,5.12
5ia3,7.34
2vk6,5.3
4hwp,7.76
1oif,7.72
2hoc,9.52
3pww,7.32
1c83,4.85
1jet,7.25
1ypj,7.02
4qsv,2.0
2cbj,8.27
2rfh,6.82
5ka1,4.48
5ekm,6.32
5dh4,7.24
1rd4,7.74
1jcx,5.15
1w9u,6.09
2avq,4.39
1hsh,9.42
5f25,5.04
1cet,2.89
6evr,8.06
2j95,8.4
5w2s,7.33
5exl,8.43
4z0k,6.34
4zvi,6.33
5jsg,4.85
4oak,4.22
1nny,7.66
4att,6.98
4jyb,6.96
1ttm,7.35
6ghh,6.71
3le9,8.22
5j20,9.14
5a7b,3.57
1lah,7.52
3m37,9.04
5afv,5.59
5h5f,4.43
2zym,6.14
2x6x,3.68
6ift,4.68
3qfy,6.12
4riu,7.3
1x38,8.77
1vfn,5.6
5mpz,4.07
3l4u,7.52
1g2k,7.96
6q3q,4.45
5ha1,7.19
3suf,7.56
5d45,6.92
3a1d,4.12
3g35,4.68
6qas,7.74
3be9,7.62
3nu6,9.3
5mgk,4.0
3cd0,7.57
2zz2,4.54
2h15,5.67
3s0b,6.49
6prf,8.6
3jrx,9.0
1yc1,6.17
5zvw,8.62
3p2e,6.22
6d9s,5.96
3gcp,7.82
4jn2,11.68
2b1i,6.82
5mgf,4.27
4fht,6.17
4mpn,6.62
1ex8,6.33
1tnh,3.37
6sge,7.51
1o0m,5.15
3kwa,4.08
1gwv,2.57
5nkb,9.12
2a5s,6.7
2c97,6.14
1fq5,8.4
1o3f,7.96
4egk,7.72
3ppr,2.82
1v2s,4.17
4i71,7.74
6o9c,7.55
3ekx,9.41
1xr9,7.15
5j27,6.74
1duv,11.8
3mhi,6.7
5itp,5.0
4w97,7.1
5f08,5.52
3ui7,9.0
5aut,5.17
1dy4,4.36
3kgp,2.57
4uye,8.02
4l2l,5.7
4tt2,4.66
1q84,11.05
2cc7,8.01
1b3h,6.21
3e93,8.85
6i13,5.12
4gih,8.32
6faa,6.75
2b4l,4.77
5qay,3.23
5d26,6.09
4sga,7.3
5ivy,6.44
6cpa,11.52
2j4g,6.6
4zt8,4.39
2ya7,3.14
4y8x,8.43
4i9h,7.17
1ec3,9.04
4tmk,7.7
6fsy,6.61
6ouv,5.55
6ibk,3.29
1j4r,7.72
6pi5,6.96
6cdp,8.79
1f8d,3.4
4abf,4.62
2cht,5.52
4isu,3.68
2pu2,4.43
3d83,8.36
1bcu,3.28
3wvm,5.71
5izj,11.52
4qdk,5.85
5cau,8.8
3qgw,5.89
4zx1,6.14
5ufr,8.7
5n1r,7.95
6as8,7.05
3uev,5.89
2wb5,9.13
4k3h,6.85
4zcs,4.33
5om2,4.06
4m0e,6.22
6b7a,4.49
2bqv,8.05
5fe7,3.31
2hnc,7.22
1usi,6.74
4ql1,7.03
2w47,4.98
4det,5.68
3tsk,7.17
4crf,9.3
1lkl,5.81
4z84,5.82
4b2l,3.24
4lhm,3.39
2ha3,3.03
3ekt,10.59
5mnr,5.46
5d3n,5.04
1d4h,10.0
2xbx,7.82
4btk,6.62
4ahs,2.19
5oht,6.02
2fzg,3.38
4rwj,8.7
1d4p,6.3
4o0b,8.3
1nt1,8.89
4jss,3.3
4c52,5.68
5nkc,7.72
4gzt,7.77
1jzs,6.6
3ohi,4.85
4jx9,8.62
2reg,5.64
4kb9,11.0
6ftp,5.82
4bps,2.99
6qr0,6.92
4ck3,3.57
5n2t,5.08
3dne,5.22
1yqj,8.14
3ao2,3.77
5fut,6.45
5a6k,5.95
6qge,5.68
4m14,6.7
3r17,6.41
3fv3,9.52
4iuo,3.64
1jyq,8.7
4cs9,2.1
3ao4,2.07
5iyy,4.77
3fzy,6.74
1yfz,4.35
3su5,5.58
3npc,8.34
3ebo,4.72
6odz,9.15
5ult,10.85
2w67,4.96
2aog,6.28
1bn4,9.31
2w8y,9.09
4x8u,2.46
5zw6,8.0
6ey8,5.81
5zkc,8.19
1y3v,5.64
6epz,7.14
6dzx,5.46
4jfm,5.48
2pvu,6.31
6plf,6.67
4nue,6.82
2vmd,3.02
6d5g,6.6
6np3,6.47
6f3b,6.56
2v3u,3.0
1z6s,4.34
3w37,5.18
6j72,6.13
3fee,6.64
6cjs,9.7
1q1g,8.57
5neb,7.77
3nq9,4.03
5wl0,9.17
4zx0,8.0
1v48,7.8
5yhg,6.02
3kek,8.36
2arm,7.68
3cj4,6.51
2wuf,4.29
5nk8,6.64
5fhm,5.09
5j64,6.85
3dxg,2.4
4rqk,5.82
4qnb,6.59
6r1a,4.35
1f74,3.05
1yda,6.55
4xy8,6.4
2cet,8.02
6gxq,7.1
5u0d,4.54
4j45,5.77
2usn,6.51
3uuo,7.96
3suu,8.52
3i60,8.7
4hge,7.92
5mwh,5.74
4ua8,6.26
3gy2,5.74
1nc3,5.0
6sbt,6.78
6ayo,8.29
6got,9.4
4u5n,2.48
5fdc,7.46
4a4q,9.4
4xtz,9.82
6qlq,4.51
3l7b,2.4
3hb4,9.05
4gue,5.24
3jyr,5.54
3r16,7.3
5l7e,6.6
1ype,8.1
2clh,4.06
5fck,8.22
2fmb,8.7
2x00,11.33
3qw5,6.45
4k0o,3.0
6hke,7.68
4flp,6.72
1upf,4.6
2gvv,3.9
2evl,6.7
5wmg,8.21
6t1n,5.46
2cf8,8.1
4cst,8.89
1if8,9.64
2hzy,7.39
6r1w,5.3
4r3w,3.0
5nzn,3.66
4ks1,8.82
4uoh,4.77
3ccw,7.87
1k1y,3.22
3iof,5.22
1a9q,6.17
3gt9,3.96
1tni,4.0
4u5s,2.41
2cer,9.22
3d6p,3.75
4omj,5.26
2fxv,5.35
5nk9,6.14
4ipj,4.87
2hb1,3.8
5b5g,5.25
5h9r,6.08
1lvu,5.32
4lch,10.62
6hhr,7.01
3udh,2.85
4gqq,2.89
2gkl,5.35
6d1j,4.25
3p17,4.48
1r5y,6.46
2dw7,4.7
5h85,4.7
1qbv,5.39
4w9d,4.99
3m40,6.77
6g9i,3.93
4ynb,10.37
1f4x,5.59
2pov,7.12
2vfk,3.71
3ujd,4.69
3std,11.11
1cnw,7.72
4lov,7.77
5vo1,8.15
3b5r,8.77
1b8o,10.64
2o4r,9.4
4gah,6.1
2y7z,8.7
2d1n,8.15
1hvr,9.51
3nb5,7.74
6s57,5.1
6mdu,4.25
6mm2,5.41
3ovn,2.55
3cyw,7.77
3nyx,7.49
1qk3,5.15
5ev8,5.22
4us3,5.32
5nzf,4.03
3o8p,6.46
5oa2,5.01
4bck,8.4
2ole,7.25
1tjp,4.42
6gjl,3.86
6nw3,7.66
3miy,7.68
3ga5,5.49
4mrz,3.52
1met,9.4
2v58,9.09
1zhy,6.52
1w5w,8.8
2wzf,7.0
1c1u,8.25
6g38,6.62
4wkp,9.55
5ehr,7.14
1gnm,6.25
1z6e,9.72
4gr0,9.55
1x8j,6.96
4nh7,8.4
1g1d,9.44
1mtr,8.4
3d0b,6.54
1gai,8.0
3wz6,5.96
5qa8,3.77
1fkg,8.0
3bgq,7.96
2q64,8.52
1f73,2.39
3nes,5.62
5fsn,5.77
4ad3,4.62
1v2r,3.55
1bzj,4.66
6g27,3.14
4bf6,8.35
5j1r,4.66
3kku,5.7
1bhx,6.84
2vwc,6.62
5om7,5.74
4avh,7.23
2bt9,6.19
6gga,4.85
2xii,7.2
4crc,8.72
4xip,6.63
2f7p,6.6
3o84,7.24
2hzl,6.57
1a28,8.29
1c5q,6.36
6jbe,4.7
1sgu,5.37
3f7g,7.37
6dd0,5.48
4re4,6.87
4qd6,8.64
1li3,4.25
1m2r,6.46
4kyk,4.74
2hmv,7.7
2gz2,5.22
4ase,11.0
4ej8,5.39
3b68,8.4
3u8l,8.05
4zzz,7.06
3c56,7.89
6ooy,4.66
6h34,9.3
7std,10.72
4fxp,4.09
2iko,5.45
1ele,6.85
3aau,5.05
6i61,6.24
5llp,9.24
3hl8,4.49
3jdw,3.6
4n7u,6.29
4jsa,4.96
4e6d,8.92
3ryx,8.14
4avj,7.44
3r88,4.82
4lm2,3.03
3ibi,8.59
2aoe,7.62
2vjx,4.96
5edc,7.66
5cbr,5.74
3bex,5.57
3u93,6.31
6o5a,6.29
5fcz,4.2
6p84,4.81
2qhz,7.28
5g57,8.4
2ihq,8.49
4j47,4.92
4ipn,3.39
5jop,9.41
2vsl,8.4
5jsq,4.67
4djw,6.28
6uh0,6.07
3b50,7.55
1n0s,7.45
3vje,8.01
6quv,3.0
3oy0,8.0
1pzi,4.22
1f5k,3.74
6gjw,4.96
3ni5,7.55
5tbe,8.97
5flo,3.15
4erf,9.4
3str,8.4
6h38,8.11
3zc5,7.13
1ajx,7.91
3q2j,4.18
6qls,5.35
2zx6,10.6
3wtj,6.53
6qr2,5.49
1mmq,7.52
6fnj,6.85
1e1v,4.92
4o0y,7.22
1sln,6.64
3oy8,3.66
4etz,6.3
6dy7,4.18
3f6e,2.38
1oe8,5.52
4l19,6.1
3pwk,3.35
6d55,7.36
3ebp,5.91
6eqw,10.65
2ydt,5.52
4pp5,7.74
2oc2,8.52
1o5c,5.22
6mji,7.29
6i17,6.6
4ovf,4.13
4xu2,9.23
4m0y,6.46
3t3u,8.6
5am7,7.19
3gy4,5.1
5efa,4.83
2cej,8.62
4lzs,4.8
3dgo,6.74
1a69,5.3
4mgd,4.69
5n1z,8.19
4og4,6.02
1pyn,5.49
4o0x,7.17
2nn7,6.52
5ta2,7.96
2cn0,7.66
5nih,6.87
4mdn,6.22
3c88,6.8
5vi6,8.52
4v27,6.66
5czm,8.32
3jy0,8.3
1fkn,8.8
1g52,9.54
4pop,8.13
3ibl,7.84
1uz1,6.89
4p6w,9.15
3sw8,4.5
5uxf,7.06
1v2u,3.37
4lko,8.22
1xh5,5.47
3u10,5.44
6o0o,7.44
3sjf,7.64
2pyy,4.6
2pwr,6.59
3u92,7.48
3g0w,9.52
2xjx,9.15
6equ,6.38
3uw4,7.77
4non,5.24
2uwp,6.81
4cl6,5.39
4ibi,4.14
4bny,7.1
4nbl,6.33
3g1d,3.48
2we3,4.43
2xc0,6.72
5boj,7.0
4fzj,3.15
1uou,7.7
4k77,6.63
3myq,7.52
3fv2,8.11
1o3i,7.3
1kuk,3.91
3f3d,7.16
1atl,6.28
1ppk,7.66
5fe9,4.68
6b4l,6.47
1ghy,8.1
3pb7,5.74
4djq,10.32
1ydt,7.32
6dyy,10.55
4ll3,11.57
6ajy,5.28
6bdy,5.69
3d2e,6.42
3tb6,5.08
2v54,4.6
4oc0,6.5
6dj7,8.72
5ka9,4.41
6gla,7.57
1lag,6.3
6dj1,10.51
4uac,6.54
2ccc,7.76
1my4,6.98
5e2r,7.06
1siv,8.08
3mxd,8.83
1c1v,7.64
5zhl,6.72
2qnp,6.41
2vw5,8.52
2q54,9.01
4zwx,8.7
2e1w,7.96
1u1w,5.85
5wyz,7.68
4r5a,8.7
1i37,9.57
4gr8,7.83
3tza,5.5
5org,8.4
2b9a,8.05
5cso,6.03
3ujc,4.59
6qlo,5.06
1hmt,5.79
4aje,3.68
4gg7,8.2
3mss,4.66
2wl0,7.8
2vc9,8.44
3bl1,5.6
1bn1,9.34
3f5l,3.72
2xxt,8.05
4ahu,2.27
1d7i,3.6
4i9u,3.86
6dj5,8.14
5k9w,4.59
5uf0,3.8
1aid,4.82
1utn,3.49
6ej2,7.8
4lm0,3.25
2xdk,3.6
6i64,7.31
4do4,7.29
6f1j,4.62
5tef,5.4
1ps3,2.28
2qtt,4.32
3a2o,9.08
5za9,6.74
1mrx,7.26
1ksn,9.4
1nfw,8.96
4f7v,5.38
5ey4,3.12
5zg3,7.21
4q7s,4.42
1tsy,4.96
3d50,4.77
4q4q,5.79
4aia,3.66
1hee,5.34
3iae,3.89
1bai,7.7
3djv,4.55
6ud2,10.21
1ndv,5.92
3acx,5.7
2q63,7.18
6hmg,4.94
1h1s,8.22
5eei,9.22
3o99,10.82
5o1h,4.85
1jvu,5.15
2oym,5.0
4x8v,6.89
1add,6.74
4ozj,5.4
2v2v,4.07
6p5o,4.54
3pwm,9.1
1k9s,6.52
6gxe,8.05
2c94,6.82
4o9v,8.0
6n78,9.68
5hvs,7.15
5ndf,5.85
6poi,3.49
1nfu,7.74
4ibb,3.57
2z4o,9.57
3fvh,6.35
2wf5,6.0
6jb4,5.98
2vj8,8.7
6d1g,4.47
5o9y,5.34
2jds,8.2
6cjr,9.52
2y81,8.7
2wky,8.59
1no6,4.41
1b58,6.59
4eky,3.52
3suv,4.55
5j9x,7.77
1q91,4.15
2bfq,6.89
1bwa,8.6
5f5z,7.07
